,Predictions,True labels
208,0.07952191680669785,0.01
209,0.02233581431210041,0.03
210,0.06739328801631927,0.03
211,0.08086322247982025,0.08
212,0.03354911133646965,0.03
213,0.0650051087141037,0.05
214,0.026534752920269966,0.03
215,0.03874221444129944,0.02
216,0.008452234789729118,0.01
217,0.08560584485530853,0.05
218,0.08560584485530853,0.05
219,0.0542653426527977,0.03
220,0.035433728247880936,0.01
221,0.02857215330004692,0.03
222,0.028994206339120865,0.02
223,0.030176930129528046,0.02
224,0.025650465860962868,0.01
225,0.029132500290870667,0.02
226,0.0144521314650774,0.01
227,0.0418771468102932,0.02
228,0.06673448532819748,0.03
229,0.03232714533805847,0.02
230,0.06375330686569214,0.03
231,0.05333002656698227,0.02
232,0.050880566239356995,0.05
233,0.04088883101940155,0.01
234,0.03429028391838074,0.02
235,0.08309903740882874,0.08
236,0.06260576099157333,0.03
237,0.008278777822852135,0.03
238,0.051175136119127274,0.05
239,0.02089698798954487,0.01
240,0.04666024446487427,0.05
241,0.03069179691374302,0.01
242,0.07694974541664124,0.08
243,0.045920975506305695,0.05
244,0.05022934824228287,0.05
245,0.036565445363521576,0.03
246,0.013498235493898392,0.02
247,0.01824749819934368,0.02
248,0.04056805744767189,0.03
249,0.06575038284063339,0.03
250,0.040879860520362854,0.01
251,0.03049689158797264,0.01
252,0.05553746595978737,0.05
253,0.05553746595978737,0.05
254,0.06800875067710876,0.08
255,0.028986595571041107,0.02
256,0.028986595571041107,0.02
257,0.03538290411233902,0.03
258,0.02938859537243843,0.03
259,0.01760285720229149,0.02
260,0.05516401678323746,0.01
261,0.06278625875711441,0.05
262,0.06278625875711441,0.05
263,0.040302079170942307,0.02
264,0.02956303581595421,0.03
265,0.08017636090517044,0.05
266,0.045113977044820786,0.02
267,0.04016903415322304,0.05
268,0.022249294444918633,0.01
269,0.030359214171767235,0.05
270,0.018319303169846535,0.05
271,0.07473631203174591,0.05
272,0.0603017583489418,0.03
273,0.0337551087141037,0.03
274,0.03222760930657387,0.03
275,0.06260603666305542,0.02
276,0.03942885622382164,0.01
277,0.037116099148988724,0.01
278,0.08230818808078766,0.08
279,0.0796794593334198,0.02
280,0.02684418298304081,0.01
281,0.02684418298304081,0.01
282,0.039263371378183365,0.05
283,0.06030721217393875,0.05
284,0.06557280570268631,0.05
285,0.032985903322696686,0.03
286,0.026727797463536263,0.03
287,0.026727797463536263,0.03
288,0.03067908249795437,0.05
289,0.0461902990937233,0.05
290,0.0461902990937233,0.05
291,0.06558380275964737,0.03
292,0.0756821408867836,0.02
293,0.07569743692874908,0.05
294,0.058808863162994385,0.03
295,0.058808863162994385,0.03
296,0.05047624558210373,0.05
297,0.11091000586748123,0.13
298,0.11091000586748123,0.13
299,0.07459071278572083,0.03
300,0.0811523050069809,0.05
301,0.04615713655948639,0.01
302,0.035864442586898804,0.01
303,0.03287641331553459,0.02
304,0.06265035271644592,0.02
305,0.021446017548441887,0.01
306,0.04813770949840546,0.05
307,0.06117437034845352,0.03
308,0.07809460163116455,0.05
309,0.04786471277475357,0.05
310,0.0272561963647604,0.03
311,0.045285411179065704,0.03
312,0.02248948998749256,0.02
313,0.024947265163064003,0.03
314,0.06131162494421005,0.05
315,0.053720660507678986,0.03
316,0.08517537266016006,0.08
317,0.037796273827552795,0.02
318,0.030204111710190773,0.02
319,0.03354211151599884,0.02
320,0.027349427342414856,0.02
321,0.039824821054935455,0.05
322,0.015877513214945793,0.01
323,0.059125155210494995,0.03
324,0.0271021518856287,0.03
325,0.04030701518058777,0.03
326,0.003626024816185236,0.02
327,0.0376720055937767,0.01
328,0.043239761143922806,0.03
329,0.057766690850257874,0.02
330,0.08450756967067719,0.13
331,0.0577709898352623,0.03
332,0.017571618780493736,0.01
333,0.09593469649553299,0.08
334,0.056939736008644104,0.02
335,0.056939736008644104,0.02
336,0.0015809446340426803,0.02
337,0.02632666751742363,0.02
338,0.08735348284244537,0.08
339,0.017527088522911072,0.01
340,0.02009773440659046,0.02
341,0.03823888301849365,0.01
342,0.015504149720072746,0.03
343,0.015504149720072746,0.03
344,0.04162480682134628,0.04
345,0.035754188895225525,0.03
346,0.026162084192037582,0.03
347,0.0435691699385643,0.04
348,0.03879610449075699,0.04
349,0.02283371053636074,0.04
350,0.02130955085158348,0.04
351,0.040289536118507385,0.04
