,Predictions,True labels
309,0.04505465552210808,0.03
310,0.040278200060129166,0.02
311,0.04133666306734085,0.05
312,0.03262836113572121,0.01
313,0.11103258281946182,0.05
314,0.1907886415719986,0.13
315,0.09611250460147858,0.05
316,0.16748268902301788,0.2
317,0.05057300254702568,0.05
318,0.12985731661319733,0.08
319,0.38789844512939453,0.4
320,0.405643492937088,0.4
321,0.35918939113616943,0.4
322,0.2466880828142166,0.2
323,0.02323787659406662,0.01
324,0.02497050166130066,0.03
325,0.026810910552740097,0.05
326,0.017500054091215134,0.01
327,0.006191737484186888,0.03
328,0.05152217671275139,0.05
329,0.012955904938280582,0.02
330,0.031123220920562744,0.02
331,0.08302521705627441,0.08
332,-0.004465731326490641,0.2
333,0.03581659123301506,0.01
334,0.02949192188680172,0.02
335,-0.0009418991394340992,0.03
336,0.053700562566518784,0.03
337,0.019947687163949013,0.02
338,0.023133553564548492,0.03
339,0.03279704973101616,0.02
340,0.065609872341156,0.02
341,0.08064298331737518,0.03
342,-0.009022203274071217,0.01
343,0.013042247854173183,0.03
344,0.02511666715145111,0.02
345,0.002259188797324896,0.01
346,0.04919813945889473,0.02
347,0.019768264144659042,0.02
348,0.058145005255937576,0.01
349,0.049000341445207596,0.01
350,0.011506074108183384,0.01
351,0.0939876064658165,0.08
352,0.06081382557749748,0.08
353,0.1048034131526947,0.08
354,-0.0034034294076263905,0.01
355,0.011028881184756756,0.01
356,0.039107564836740494,0.01
357,0.019547224044799805,0.01
358,-0.02320415899157524,0.01
359,-0.03186711296439171,0.01
360,0.048501256853342056,0.01
361,0.0343480221927166,0.02
362,0.001603908371180296,0.01
363,0.03937298804521561,0.02
364,0.04133538529276848,0.02
365,0.015187389217317104,0.01
366,-0.005010653752833605,0.02
367,-0.0027993530966341496,0.01
368,0.022421419620513916,0.01
369,0.020889095962047577,0.01
370,0.03993406519293785,0.01
371,0.07629790902137756,0.01
372,0.03550572320818901,0.01
373,-0.00019754331151489168,0.01
374,0.032053735107183456,0.04
375,0.0692942813038826,0.04
376,0.0423743799328804,0.02
377,0.04785551875829697,0.03
378,-0.010029259137809277,0.02
379,0.02730528824031353,0.02
380,0.03376241400837898,0.03
381,0.045310549437999725,0.05
382,0.0562385655939579,0.01
383,0.07052331417798996,0.08
