,Predictions,True labels
151,0.027912545949220657,0.05
152,0.09012749046087265,0.08
153,0.09128768742084503,0.05
154,0.04688253998756409,0.03
155,0.0554155670106411,0.03
156,0.040967341512441635,0.05
157,0.07798460125923157,0.03
158,0.12825322151184082,0.08
159,0.027251146733760834,0.01
160,0.07796355336904526,0.13
161,0.029206251725554466,0.05
162,0.04870596528053284,0.06
163,0.08057621121406555,0.02
164,0.044049836695194244,0.02
165,0.03724301978945732,0.03
166,0.052675697952508926,0.05
167,0.08463327586650848,0.05
168,0.05458831414580345,0.03
169,0.09842251986265182,0.08
170,0.16007952392101288,0.2
171,0.06048242002725601,0.05
172,0.11959942430257797,0.05
173,0.04007403925061226,0.02
174,0.09790266305208206,0.13
175,0.08812275528907776,0.08
176,0.08182627707719803,0.02
177,0.09203633666038513,0.08
178,0.029482649639248848,0.08
179,0.07065658271312714,0.13
180,0.03684006631374359,0.05
181,0.07436797022819519,0.08
182,0.0675807073712349,0.02
183,0.05936095491051674,0.08
184,0.025370841845870018,0.03
185,0.07614700496196747,0.05
186,0.08129007369279861,0.08
187,0.07007420808076859,0.05
188,0.04325849935412407,0.02
189,0.024242596700787544,0.01
190,0.14015011489391327,0.2
191,0.06962627172470093,0.13
192,0.02585054561495781,0.01
193,0.031187040731310844,0.02
194,0.11645179241895676,0.13
195,0.07069933414459229,0.08
196,0.03598443418741226,0.05
197,0.061704084277153015,0.08
198,0.06853881478309631,0.03
199,0.027868397533893585,0.05
200,0.04159222170710564,0.05
201,0.12488055974245071,0.13
202,0.05166573077440262,0.05
203,0.043054621666669846,0.08
204,0.13084039092063904,0.23
205,0.07775529474020004,0.11
206,0.05730206146836281,0.08
207,0.06107183173298836,0.05
208,0.09698886424303055,0.13
209,0.06571874022483826,0.05
210,0.0376075841486454,0.02
211,0.08172119408845901,0.13
212,0.09204589575529099,0.08
213,0.04230888560414314,0.08
214,0.05417517200112343,0.05
215,0.0427638441324234,0.05
216,0.06097395718097687,0.13
217,0.04766907915472984,0.08
218,0.20476767420768738,0.4
219,0.07850074023008347,0.13
220,0.15407486259937286,0.23
221,0.036405473947525024,0.08
222,0.11242230981588364,0.2
223,0.06963247805833817,0.08
224,0.051560159772634506,0.01
225,0.0723671019077301,0.13
226,0.05502849817276001,0.02
227,0.11717242002487183,0.13
228,0.042111001908779144,0.05
229,0.08156164735555649,0.11
230,0.014471725560724735,0.02
231,0.014826168306171894,0.02
232,0.01594383269548416,0.02
233,0.006962498649954796,0.02
234,0.006962498649954796,0.02
235,0.006962498649954796,0.02
236,0.08622964471578598,0.13
237,0.047315698117017746,0.03
238,0.11168411374092102,0.08
239,0.056546151638031006,0.08
240,0.03856787458062172,0.03
241,0.08802277594804764,0.11
242,0.09417243301868439,0.08
243,0.0010058035841211677,0.01
244,0.08101162314414978,0.05
245,0.07438729703426361,0.13
246,0.07449289411306381,0.08
247,0.06236071139574051,0.05
248,0.03228265419602394,0.05
249,0.09905045479536057,0.13
250,0.069044329226017,0.02
251,0.07242710888385773,0.02
252,0.0801096186041832,0.03
253,0.07873719930648804,0.08
254,0.034756530076265335,0.13
255,0.0801096186041832,0.13
256,0.03591248020529747,0.05
257,0.06640772521495819,0.13
258,0.1253717690706253,0.03
259,0.06536456197500229,0.08
260,0.0330483615398407,0.05
261,0.08141743391752243,0.05
262,0.06364021450281143,0.05
263,0.08101259171962738,0.08
264,0.07164420187473297,0.13
265,0.08455553650856018,0.05
266,0.047264859080314636,0.08
267,0.02459336444735527,0.03
268,0.1145809218287468,0.08
269,0.07877996563911438,0.13
270,0.023598676547408104,0.02
271,0.03670576214790344,0.05
272,0.07006552815437317,0.08
273,0.07195351272821426,0.03
274,0.11644316464662552,0.13
275,0.14890822768211365,0.08
276,0.04805677384138107,0.08
277,0.08410297334194183,0.08
278,0.04935002326965332,0.01
279,0.01252990122884512,0.03
280,0.09481322020292282,0.08
281,0.06125510483980179,0.05
282,0.05834280326962471,0.05
283,0.08091641962528229,0.05
284,0.0797085165977478,0.08
285,0.08128397911787033,0.08
286,0.13153670728206635,0.2
287,0.09323728829622269,0.08
288,0.0810534656047821,0.05
289,0.057896606624126434,0.05
290,0.06097792461514473,0.05
291,0.07264978438615799,0.08
292,0.053507931530475616,0.03
293,0.05467292293906212,0.03
294,0.04362334683537483,0.03
295,0.04901149868965149,0.05
296,0.07496971637010574,0.08
297,0.10673831403255463,0.13
298,0.03974071145057678,0.03
299,0.0714903399348259,0.13
300,0.06908295303583145,0.08
301,0.12294892221689224,0.2
302,0.054499175399541855,0.08
303,0.065493144094944,0.02
304,0.1279071867465973,0.13
305,0.040784187614917755,0.05
306,0.04870482534170151,0.08
307,0.048642996698617935,0.05
308,0.1356041431427002,0.2
309,0.18511641025543213,0.13
310,0.11364521831274033,0.05
311,0.1844344437122345,0.13
312,0.05691029131412506,0.05
313,0.05722574144601822,0.08
314,0.054527197033166885,0.08
315,0.022264251485466957,0.02
316,0.02472410723567009,0.01
317,0.06584649533033371,0.05
318,0.049182865768671036,0.05
319,0.04728874936699867,0.02
320,0.06889888644218445,0.05
321,0.0828232541680336,0.08
322,0.04935109242796898,0.05
323,0.0459209680557251,0.08
324,0.08881714940071106,0.08
325,0.07087015360593796,0.13
326,0.039977848529815674,0.02
327,0.04184325411915779,0.02
328,0.06613028049468994,0.08
329,0.054829951375722885,0.05
330,0.089629165828228,0.08
331,0.003836463438346982,0.03
332,0.03128157928586006,0.02
333,0.014293321408331394,0.02
334,0.037786681205034256,0.03
335,0.05409127101302147,0.05
336,0.0822199285030365,0.05
337,0.0539693683385849,0.02
338,0.045888591557741165,0.05
339,0.05511577054858208,0.03
340,0.04815280809998512,0.08
341,0.05767761915922165,0.08
342,0.06636641919612885,0.13
343,0.0722789466381073,0.03
344,0.025600004941225052,0.01
345,0.0591246597468853,0.13
346,0.0826578140258789,0.08
347,0.015798259526491165,0.05
348,0.04119846969842911,0.05
349,0.009756729938089848,0.02
350,0.014587276615202427,0.02
351,0.022036077454686165,0.03
352,0.09969311952590942,0.08
353,0.04662443697452545,0.08
354,0.07137201726436615,0.05
355,0.06853719055652618,0.08
356,0.0886034294962883,0.13
357,0.10535309463739395,0.08
358,0.05286981537938118,0.05
359,0.05593961849808693,0.08
360,0.09110214561223984,0.13
361,0.05050224810838699,0.08
362,0.024117587134242058,0.05
363,0.021495342254638672,0.05
364,0.04328817501664162,0.05
365,0.08133108913898468,0.13
366,0.030771147459745407,0.02
367,0.06628330051898956,0.03
368,0.05978526175022125,0.13
369,0.02093827724456787,0.01
370,0.061046160757541656,0.08
371,0.07111058384180069,0.05
372,0.04092591628432274,0.02
373,0.06192312017083168,0.08
374,0.030770765617489815,0.02
375,0.08063244074583054,0.03
376,0.09743323922157288,0.13
377,0.07300834357738495,0.13
378,0.11369896680116653,0.13
379,0.060725294053554535,0.08
380,0.06879090517759323,0.08
381,0.04504162818193436,0.08
382,0.05069730803370476,0.05
383,0.055725228041410446,0.05
384,0.04229144752025604,0.08
385,0.06613073498010635,0.13
386,0.056053027510643005,0.03
387,0.06740913540124893,0.13
388,0.0855012834072113,0.13
389,0.05767286196351051,0.08
390,0.06447295844554901,0.08
391,0.07066449522972107,0.13
392,0.08065100759267807,0.08
393,0.006962498649954796,0.02
394,0.04516446962952614,0.13
395,0.03446995094418526,0.02
396,0.05819912627339363,0.05
397,0.07179231196641922,0.05
398,0.055886272341012955,0.05
399,0.04082657769322395,0.05
400,0.09952899068593979,0.05
401,0.1713700145483017,0.2
402,0.0635383278131485,0.08
403,0.07889449596405029,0.13
404,0.025420647114515305,0.02
405,0.05891772359609604,0.02
406,0.04455530643463135,0.03
407,0.056439440697431564,0.05
408,0.059679459780454636,0.08
409,0.07195380330085754,0.03
410,0.04573638364672661,0.08
411,0.04558812081813812,0.03
412,0.054400891065597534,0.05
413,0.1287529170513153,0.13
414,0.011038667522370815,0.02
415,0.055907510221004486,0.13
416,0.05340074375271797,0.08
417,0.06477615982294083,0.05
418,0.03985358774662018,0.05
419,0.08821523934602737,0.08
420,0.07645844668149948,0.05
421,0.06458888202905655,0.05
422,0.09439363330602646,0.08
423,0.1086583212018013,0.13
424,0.07826364040374756,0.08
425,0.11950185894966125,0.2
426,0.05460164695978165,0.08
427,0.0442984476685524,0.02
428,0.03640482574701309,0.08
429,0.05939498916268349,0.05
430,0.06427747756242752,0.08
431,0.06233060732483864,0.08
432,0.03751480206847191,0.05
433,0.050681222230196,0.08
434,0.0002952719514723867,0.01
435,0.0793650671839714,0.08
436,0.06092279031872749,0.13
437,0.09502673149108887,0.2
438,0.04159197583794594,0.08
439,0.049300432205200195,0.05
440,0.07424739748239517,0.08
441,0.05460158362984657,0.13
442,0.042490798979997635,0.08
443,0.08169593662023544,0.13
444,0.05423763021826744,0.05
445,0.07743864506483078,0.08
446,0.043866485357284546,0.08
447,0.07683979719877243,0.05
448,0.0310183297842741,0.08
449,0.058199476450681686,0.08
450,0.04618513584136963,0.13
451,0.07053891569375992,0.01
452,0.0916847288608551,0.08
453,0.08343589305877686,0.13
454,0.054561831057071686,0.08
455,0.05259419232606888,0.02
456,0.04586118087172508,0.03
457,0.0660877600312233,0.08
458,0.03312785550951958,0.05
459,0.06398197263479233,0.05
460,0.1025003045797348,0.08
461,0.05328461155295372,0.05
462,0.05152733623981476,0.08
463,0.04614173620939255,0.08
464,0.07777877151966095,0.08
465,0.01303855236619711,0.02
466,0.07028555124998093,0.02
467,0.0653112456202507,0.03
468,0.019112061709165573,0.01
469,0.0659518614411354,0.13
470,0.07549367845058441,0.08
471,0.04165475070476532,0.08
472,0.07135765254497528,0.08
473,0.08491546660661697,0.13
474,0.055844198912382126,0.02
475,0.06622280925512314,0.08
476,0.0874141976237297,0.08
477,0.0745752602815628,0.08
478,0.0719090923666954,0.08
479,0.027944937348365784,0.01
480,0.029284659773111343,0.08
481,-0.001253764727152884,0.02
482,-0.0022420671302825212,0.02
483,0.006962498649954796,0.02
484,0.06439728289842606,0.08
485,0.07739995419979095,0.08
486,0.040570519864559174,0.01
487,0.09082744270563126,0.08
488,0.058978188782930374,0.01
489,0.09175693988800049,0.05
490,0.09050174802541733,0.08
491,0.10773520916700363,0.13
492,0.12019379436969757,0.13
493,0.08887792378664017,0.08
494,0.024206528440117836,0.08
495,0.014470945112407207,0.02
496,0.08783422410488129,0.08
497,0.11136666685342789,0.13
498,0.029311906546354294,0.03
499,0.09697946161031723,0.2
500,0.09047939628362656,0.05
501,0.07163883000612259,0.08
502,0.07441333681344986,0.02
503,0.04360203817486763,0.03
504,0.04987427592277527,0.02
505,0.034856539219617844,0.02
506,0.046395137906074524,0.05
507,0.06264227628707886,0.08
508,0.054220374673604965,0.08
509,0.06300234794616699,0.05
510,0.056001946330070496,0.05
511,0.02132537215948105,0.01
512,0.10172993689775467,0.08
513,0.03846028447151184,0.02
514,0.029966749250888824,0.08
515,0.06324831396341324,0.03
516,0.03994785249233246,0.05
517,0.005550018977373838,0.01
518,0.012334250845015049,0.01
519,-0.0037196825724095106,0.01
520,0.028569722548127174,0.01
521,-0.006482060998678207,0.01
522,0.031078960746526718,0.05
523,0.02759554237127304,0.01
524,0.03167266026139259,0.01
525,0.0265920702368021,0.01
526,0.07585004717111588,0.08
527,0.03500829264521599,0.03
528,0.025051457807421684,0.03
529,0.09307258576154709,0.08
530,0.031132517382502556,0.05
531,0.04881882667541504,0.08
532,0.04024937003850937,0.08
533,0.10498640686273575,0.13
534,0.0619785450398922,0.08
535,0.102598637342453,0.08
536,0.023847438395023346,0.08
537,0.016709670424461365,0.05
538,0.028420524671673775,0.01
539,0.07020648568868637,0.13
540,0.046516139060258865,0.08
541,0.040298428386449814,0.05
542,0.05629682168364525,0.08
543,0.07828778028488159,0.08
544,0.07610145956277847,0.08
545,0.026239361613988876,0.05
546,0.09047999233007431,0.08
547,0.08079835027456284,0.08
548,0.1187347024679184,0.13
549,0.10117150843143463,0.08
550,0.08568695187568665,0.13
551,0.09797900915145874,0.08
552,0.14084161818027496,0.08
553,0.07088962942361832,0.08
554,0.07096485048532486,0.03
555,0.05998171493411064,0.05
556,0.06270131468772888,0.08
557,0.05145271494984627,0.05
558,0.08164671063423157,0.13
559,0.06480744481086731,0.08
560,0.15663444995880127,0.2
561,0.061871204525232315,0.03
562,0.09555156528949738,0.08
563,0.05969582498073578,0.05
564,0.05248813331127167,0.08
565,0.06238715723156929,0.02
566,0.09905371069908142,0.13
567,0.04924800619482994,0.02
568,0.04393434524536133,0.05
569,0.09953168779611588,0.13
570,0.06142188608646393,0.08
571,0.050198815762996674,0.05
572,0.012739851139485836,0.02
573,0.06162251904606819,0.05
574,0.051934413611888885,0.03
575,0.07628265023231506,0.08
576,0.10403286665678024,0.13
577,0.1634485125541687,0.2
578,0.08916319906711578,0.2
579,0.09117218106985092,0.13
580,0.09174104034900665,0.03
581,0.052868884056806564,0.02
582,0.08499250560998917,0.13
583,0.047264665365219116,0.03
584,0.025377077981829643,0.03
585,0.021434389054775238,0.02
586,0.0883772224187851,0.13
587,0.05262395739555359,0.01
588,0.053154606372117996,0.08
589,0.06582190096378326,0.08
590,0.01545859407633543,0.02
591,0.006962498649954796,0.02
592,0.0324522890150547,0.02
593,0.0716058537364006,0.03
594,0.10656009614467621,0.13
595,0.06004193052649498,0.08
596,0.07905079424381256,0.13
597,0.06733379513025284,0.13
598,-0.0022420671302825212,0.02
599,0.04565538093447685,0.03
600,0.052323147654533386,0.01
601,0.05903084948658943,0.08
602,0.02483947016298771,0.02
603,0.07207776606082916,0.08
604,0.0721956416964531,0.08
605,0.02804209105670452,0.03
606,0.039223361760377884,0.03
607,0.03470836579799652,0.01
608,0.06739157438278198,0.05
609,0.04757189750671387,0.02
610,0.05400242283940315,0.05
611,0.03349081426858902,0.05
612,0.10095217078924179,0.13
613,0.09686253219842911,0.08
614,0.07095331698656082,0.08
615,0.015284344553947449,0.02
616,0.07006251811981201,0.05
617,0.09399277716875076,0.13
618,0.0277518630027771,0.05
619,0.033742621541023254,0.01
620,0.08317732810974121,0.08
621,0.041332095861434937,0.2
622,0.06991343200206757,0.05
623,0.07318255305290222,0.08
624,0.06867502629756927,0.08
625,0.01975935325026512,0.05
626,0.006962498649954796,0.02
627,0.09198594838380814,0.08
628,0.11863891035318375,0.13
629,0.05206894502043724,0.08
630,0.045658208429813385,0.01
631,0.04435604438185692,0.08
632,0.10480782389640808,0.13
633,0.05706210061907768,0.08
634,0.053190141916275024,0.05
635,0.046897150576114655,0.08
636,0.054162122309207916,0.02
637,0.09199787676334381,0.08
638,0.036793697625398636,0.05
639,0.038626182824373245,0.05
640,0.07276277989149094,0.08
641,0.057572830468416214,0.01
642,0.07346902787685394,0.08
643,0.016613293439149857,0.02
644,0.05970378965139389,0.03
645,0.09415250271558762,0.08
646,0.058679934591054916,0.03
647,0.10541122406721115,0.13
648,0.02401958592236042,0.03
649,0.031608499586582184,0.03
650,0.006962498649954796,0.02
651,0.05192917585372925,0.02
652,0.061573389917612076,0.05
653,0.06049509719014168,0.08
654,0.013242076151072979,0.02
655,0.023537514731287956,0.03
656,0.051841311156749725,0.03
657,0.006962498649954796,0.02
658,0.0565989650785923,0.03
659,0.03829970210790634,0.02
660,0.03224503621459007,0.01
661,0.10697372257709503,0.2
662,0.12049072980880737,0.13
663,0.10029769688844681,0.08
664,0.04541453346610069,0.08
665,0.06497794389724731,0.03
666,0.05079188570380211,0.03
667,0.0686468631029129,0.05
668,0.032020241022109985,0.02
669,0.0352708138525486,0.01
670,0.09803792834281921,0.08
671,0.06716924160718918,0.05
672,0.08488736301660538,0.08
673,0.08255680650472641,0.05
674,0.04058041423559189,0.13
675,0.04302815720438957,0.03
676,0.013911602087318897,0.02
677,0.011898635886609554,0.02
678,0.03372306749224663,0.02
679,0.03538354113698006,0.01
680,0.04585692286491394,0.08
681,0.034501299262046814,0.01
682,0.016558002680540085,0.05
683,0.06249232217669487,0.08
684,0.07920526713132858,0.05
685,0.060896582901477814,0.05
686,0.024049676954746246,0.02
687,0.04108991101384163,0.02
688,0.04361611232161522,0.08
689,0.04420153424143791,0.01
690,0.03429862856864929,0.05
691,0.04198175296187401,0.05
692,0.07029307633638382,0.08
693,0.0502920038998127,0.05
694,0.058648064732551575,0.05
695,0.006962498649954796,0.02
696,0.10206011682748795,0.08
697,0.09964556992053986,0.08
698,0.059018682688474655,0.05
699,0.04523088037967682,0.03
700,0.03870372846722603,0.03
701,0.04276257008314133,0.02
702,0.08691933006048203,0.02
703,0.04170943796634674,0.05
704,0.021911483258008957,0.01
705,0.027265479788184166,0.01
706,0.07588887214660645,0.08
707,0.04055371508002281,0.05
708,0.025123337283730507,0.03
709,0.028188157826662064,0.05
710,0.05952431634068489,0.03
711,0.07184990495443344,0.03
712,0.02829536609351635,0.03
713,0.18350021541118622,0.2
714,0.10448136180639267,0.13
715,0.08361803740262985,0.13
716,0.048812512308359146,0.02
717,0.04127466306090355,0.01
718,0.029702303931117058,0.02
719,0.05387308821082115,0.03
720,0.05156119167804718,0.05
721,0.03778506815433502,0.05
722,0.025557037442922592,0.01
723,0.0728987604379654,0.08
724,0.011314650066196918,0.03
725,0.017616283148527145,0.01
726,-0.0022420671302825212,0.02
727,0.0642307922244072,0.08
728,0.11787272244691849,0.13
729,0.037036266177892685,0.05
730,0.07357291132211685,0.08
731,0.014076332561671734,0.02
732,0.04360296577215195,0.01
733,0.08665654808282852,0.08
734,0.06704246252775192,0.03
735,0.006962498649954796,0.02
736,0.014695406891405582,0.02
737,0.10755623131990433,0.08
738,0.011272463947534561,0.01
739,0.10243451595306396,0.13
740,0.011898635886609554,0.02
741,0.1596091389656067,0.2
742,0.04873625189065933,0.08
743,0.092918261885643,0.05
744,0.01280880905687809,0.02
745,0.006962498649954796,0.02
746,0.01520148292183876,0.02
747,0.006962498649954796,0.02
748,0.06566432863473892,0.01
749,0.016496319323778152,0.02
750,0.04047555848956108,0.08
751,0.006962498649954796,0.02
752,0.012859909795224667,0.02
753,0.006962498649954796,0.02
754,0.046736229211091995,0.03
755,0.013031351380050182,0.02
756,0.06169392168521881,0.02
757,0.042140405625104904,0.01
758,0.029289577156305313,0.02
759,0.07228528708219528,0.08
760,0.03959716111421585,0.05
761,0.09663528203964233,0.08
762,0.02475176751613617,0.02
763,0.01080483477562666,0.02
764,0.07078419625759125,0.05
765,0.09368038922548294,0.05
766,0.10768534243106842,0.13
767,0.04918145015835762,0.05
768,0.0137732969596982,0.03
769,0.0506553091108799,0.05
770,0.05127113312482834,0.08
771,0.009014449082314968,0.03
772,0.14887085556983948,0.13
773,0.05772468447685242,0.05
774,0.1776094138622284,0.2
775,0.11067285388708115,0.13
776,0.15485861897468567,0.13
777,0.013277409598231316,0.03
778,0.012762879021465778,0.02
779,0.008420556783676147,0.02
780,0.07300834357738495,0.13
781,0.14907525479793549,0.13
782,0.0474126823246479,0.05
783,0.1090969368815422,0.03
784,0.042985010892152786,0.01
785,0.04725833982229233,0.02
786,0.014274452812969685,0.02
787,0.01311830710619688,0.02
788,0.056808602064847946,0.13
789,0.04028803110122681,0.05
790,0.05371857434511185,0.08
791,0.028685756027698517,0.03
792,0.04307279363274574,0.05
793,0.006962498649954796,0.02
794,0.006962498649954796,0.02
795,0.012509115971624851,0.02
796,0.0935167521238327,0.03
797,0.1384444385766983,0.13
798,0.12756870687007904,0.13
799,0.056431081146001816,0.13
800,0.05262208729982376,0.03
801,0.07043279707431793,0.03
802,0.14287243783473969,0.13
803,0.03087780997157097,0.03
804,0.1376270055770874,0.2
805,0.01481665950268507,0.02
806,0.049108684062957764,0.05
807,0.08476392924785614,0.08
808,0.0777079313993454,0.08
809,0.06315670162439346,0.02
810,0.11656977236270905,0.13
811,0.05141615495085716,0.08
812,0.05645080283284187,0.05
813,0.0426754467189312,0.05
814,0.10454464703798294,0.13
815,0.10245753824710846,0.13
816,0.0915357917547226,0.08
817,0.07480453699827194,0.05
818,0.07608591765165329,0.05
819,0.006962498649954796,0.02
820,0.03362780809402466,0.02
821,0.13056440651416779,0.2
822,0.08809322118759155,0.08
823,0.1068747490644455,0.05
824,0.012341239489614964,0.02
825,0.06679126620292664,0.08
826,0.11419126391410828,0.13
827,0.006962498649954796,0.02
828,0.06871476769447327,0.03
829,0.03227761760354042,0.05
830,0.07752306014299393,0.05
831,0.07190162688493729,0.07
832,0.07060165703296661,0.02
833,0.06806127727031708,0.05
834,0.08653845638036728,0.08
835,0.06151462346315384,0.13
836,0.07149729877710342,0.05
837,0.09556321799755096,0.08
838,0.09461268037557602,0.05
839,0.01910458505153656,0.02
840,0.05197085067629814,0.05
841,0.060766465961933136,0.02
842,0.012476970441639423,0.02
843,0.06622574478387833,0.13
844,0.038670144975185394,0.03
845,0.0395745187997818,0.01
846,0.006962498649954796,0.02
847,0.010085662826895714,0.03
848,0.049565769731998444,0.05
849,0.054878171533346176,0.05
850,0.05086220055818558,0.08
851,0.08673448860645294,0.08
852,0.04531222581863403,0.08
853,0.04277823120355606,0.05
854,0.08138022571802139,0.08
855,0.07827073335647583,0.05
856,0.013391977176070213,0.03
857,0.05127037316560745,0.08
858,0.016932083293795586,0.05
859,0.04204516485333443,0.03
860,0.06803563982248306,0.05
861,0.014540317468345165,0.01
862,0.057854678481817245,0.02
863,0.008068177849054337,0.02
864,0.034336719661951065,0.01
865,0.03552468866109848,0.08
866,0.026637835428118706,0.08
867,0.08903976529836655,0.08
868,0.028028437867760658,0.03
869,0.06028871610760689,0.08
870,0.07030261307954788,0.05
871,0.014419784769415855,0.01
872,0.025022177025675774,0.03
873,0.028208531439304352,0.05
874,-0.005224266555160284,0.01
875,0.03607860207557678,0.05
876,0.0466744489967823,0.03
877,0.042368415743112564,0.08
878,0.020512178540229797,0.05
879,0.07589754462242126,0.08
880,0.08268945664167404,0.03
881,0.040921565145254135,0.02
882,0.033592645078897476,0.02
883,0.05195755138993263,0.05
884,0.08367912471294403,0.08
885,0.11675853282213211,0.13
886,0.11175044625997543,0.13
887,0.08465571701526642,0.05
888,0.06698164343833923,0.08
889,0.09994087368249893,0.2
890,0.07436821609735489,0.13
891,0.03482893109321594,0.01
892,0.042622100561857224,0.08
893,0.04628419503569603,0.03
894,0.032368581742048264,0.05
895,0.03579156473278999,0.05
896,0.0389363169670105,0.03
897,0.029106179252266884,0.03
898,0.0710396096110344,0.08
899,0.04335537180304527,0.08
900,0.11171212792396545,0.02
901,0.0376608781516552,0.05
902,0.10464736819267273,0.13
903,0.05835377052426338,0.08
904,0.08689036220312119,0.01
905,0.06575021892786026,0.05
906,0.06886939704418182,0.05
907,0.144760400056839,0.13
908,0.08143723011016846,0.08
909,0.03479580208659172,0.02
910,0.012628215365111828,0.02
911,0.05085878074169159,0.08
912,0.14768438041210175,0.2
913,0.04300270229578018,0.03
914,0.14927659928798676,0.2
915,0.045847661793231964,0.05
916,0.17700226604938507,0.2
917,0.15447108447551727,0.2
918,0.12435195595026016,0.2
919,0.0932302176952362,0.05
920,0.0396072156727314,0.01
921,0.0568743459880352,0.08
922,0.025054793804883957,0.05
923,0.06303975731134415,0.02
924,0.07176294922828674,0.05
925,0.13993500173091888,0.03
926,0.10178267955780029,0.05
927,0.09057808667421341,0.05
928,0.004897012375295162,0.02
929,0.14906087517738342,0.2
930,0.058533720672130585,0.13
